Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
SEEDGWAS4861:MRG:4:250105155,0,60,NA,NA,NA,816.9433594,NA,5874,NA,1000,NA
SEEDGWAS4862:MRG:4:250105157,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS4863:MRG:4:250105158,0,0,NA,NA,NA,599.6995239,NA,5874,NA,1000,NA
SEEDGWAS4864:MRG:4:250105159,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS4865:MRG:4:250105160,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS4866:MRG:4:250105162,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS4867:MRG:4:250105163,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS4868:MRG:4:250105166,0,30,NA,NA,NA,931.0108643,NA,5501,NA,900,NA
SEEDGWAS4869:MRG:4:250105169,0,40,NA,NA,NA,801.2469482,NA,4972,NA,800,NA
SEEDGWAS487:MRG:4:250059279,0,50,199.855423,24.69342232,45.51906586,434.5053406,NA,2273,NA,400,NA
SEEDGWAS4870:MRG:4:250105171,40,40,189.75,13.10829258,95.32015991,748.2780762,700,3082,NA,500,NA
SEEDGWAS4870:MRG:4:250105172,40,40,189.75,13.10829258,95.32015991,748.2780762,700,3082,NA,500,NA
SEEDGWAS4871:MRG:4:250105175,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS4872:MRG:4:250105176,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS4873:MRG:4:250105177,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS4874:MRG:4:250105181,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS4875:MRG:4:250105186,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS4876:MRG:4:250105187,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS4877:MRG:4:250105191,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS4878:MRG:4:250105193,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS4879:MRG:4:250105194,0,20,NA,NA,NA,796.3095703,NA,5391,NA,900,NA
SEEDGWAS488:MRG:4:250059280,0,100,184.4893646,9.68871212,81.26031494,408.0056458,2900,1430,830,500,NA
SEEDGWAS4880:MRG:4:250105195,40,55,350.999939,24.24774933,176.32341,1012.362732,400,4374,NA,700,NA
SEEDGWAS4883:MRG:4:250096166,0,67,272.3787231,19.74278259,102.826088,686.0065918,NA,3820,NA,NA,NA
SEEDGWAS4884:MRG:4:250096167,0,50,272.3787231,19.74278259,102.826088,678.2989502,44,3922,560,700,NA
SEEDGWAS4885:MRG:4:250096311,0,100,363.8893433,19.11014748,160.2789459,525.7264404,3000,1783,846,500,NA
SEEDGWAS4886:MRG:4:250095971,0,80,272.3787231,19.74278259,102.826088,444.2902222,NA,3717,848,700,NA
SEEDGWAS4887:MRG:4:250095984,0,60,NA,NA,NA,906.2702637,NA,5874,NA,1000,NA
SEEDGWAS4889:MRG:4:250096015,0,40,297.1404114,21.5375824,112.173912,500.0404663,200,3415,414,600,NA
SEEDGWAS489:MRG:4:250059281,0,100,297.1404114,25.42227936,51.33234406,440.8614502,2900,1430,830,500,NA
SEEDGWAS4890:MRG:4:250096021,0,70,272.3787231,14.77845192,128.6092072,572.3729858,NA,3460,738,600,NA
SEEDGWAS4891:MRG:4:250096153,0,80,NA,NA,NA,617.3059692,NA,3717,848,700,NA
SEEDGWAS4893:MRG:4:250096763,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS4894:MRG:4:250096908,0,30,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS4895:MRG:4:250105038,0,100,184.4893646,9.68871212,81.26031494,466.1404114,2900,1430,830,500,NA
SEEDGWAS4896:MRG:4:250105039,0,100,184.4893646,9.68871212,81.26031494,466.1404114,2900,1430,830,500,NA
SEEDGWAS4899:MRG:4:250095988,0,40,940.0096436,101.3962326,202.7986298,804.5196533,NA,4972,NA,800,NA
SEEDGWAS49:MRG:4:250054479,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS490:MRG:4:250059282,0,70,184.4893646,15.78425407,31.8713665,499.9352112,NA,NA,NA,NA,NA
SEEDGWAS4900:MRG:4:250095989,0,40,940.0096436,101.3962326,202.7986298,600.3584595,NA,2546,866,600,NA
SEEDGWAS4901:MRG:4:250095997,0,60,NA,NA,NA,652.9361572,1000,3483,523,600,NA
SEEDGWAS4903:MRG:4:250096002,0,100,297.1404114,25.42227936,51.33234406,831.9223633,NA,1800,1089,600,NA
SEEDGWAS4904:MRG:4:250096005,0,70,272.3787231,14.30434036,119.9721069,1171.144897,NA,1939,NA,500,NA
SEEDGWAS4905:MRG:4:250096010,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS4906:MRG:4:250096017,0,60,NA,NA,NA,694.0072632,NA,2827,NA,500,NA
SEEDGWAS4907:MRG:4:250096050,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS4908:MRG:4:250096098,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS4909:MRG:4:250096099,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS491:MRG:4:250059283,0,60,184.4893646,15.78425407,31.8713665,389.553833,2100,2346,631,500,NA
SEEDGWAS4911:MRG:4:250096126,0,40,867.7362061,45.57035446,382.2037048,636.5147095,NA,2540,NA,600,NA
SEEDGWAS4912:MRG:4:250096130,0,30,NA,NA,NA,931.0108643,NA,5501,NA,900,NA
SEEDGWAS4914:MRG:4:250096136,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS4915:MRG:4:250096137,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS4916:MRG:4:250096141,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS4917:MRG:4:250096142,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS4918:MRG:4:250096143,0,100,272.3787231,19.74278259,102.826088,873.6370239,NA,3250,588,600,NA
SEEDGWAS4919:MRG:4:250096150,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS492:MRG:4:250059284,0,100,272.3787231,19.74278259,102.826088,794.583374,200,4727,650,700,NA
SEEDGWAS4920:MRG:4:250096157,0,0,NA,NA,NA,843.8786011,NA,6264,NA,1000,NA
SEEDGWAS4921:MRG:4:250096159,0,100,1323.805298,142.7952271,285.5990906,916.3796387,NA,3007,NA,NA,NA
SEEDGWAS4922:MRG:4:250096160,0,100,1323.805298,163.5646515,301.5098877,626.9082642,NA,3250,588,600,NA
SEEDGWAS4923:MRG:4:250096169,0,40,NA,NA,NA,818.3304443,NA,4972,NA,800,NA
SEEDGWAS4924:MRG:4:250096236,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS4925:MRG:4:250096241,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS4926:MRG:4:250096256,0,100,867.7362061,74.24043274,149.9053345,600.0172729,4400,1770,1330,600,NA
SEEDGWAS4927:MRG:4:250096280,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS4928:MRG:4:250096281,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS4929:MRG:4:250096292,0,60,NA,NA,NA,735.0278931,NA,2827,NA,500,NA
SEEDGWAS493:MRG:4:250059285,0,67,272.3787231,14.30434036,119.9721069,1089.020508,NA,3820,NA,NA,NA
SEEDGWAS4930:MRG:4:250096304,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS4931:MRG:4:250096307,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS4931:MRG:4:250096308,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS4932:MRG:4:250096313,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS4933:MRG:4:250096524,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS4935:MRG:4:250096546,0,70,867.7362061,45.57035446,382.2037048,590.7744141,NA,3542,NA,700,NA
SEEDGWAS4936:MRG:4:250096550,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS4937:MRG:4:250096552,0,60,NA,NA,NA,818.3304443,NA,2827,NA,500,NA
SEEDGWAS4938:MRG:4:250096630,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS4939:MRG:4:250096631,0,100,NA,NA,NA,654.4013672,2900,2258,766,500,NA
SEEDGWAS4940:MRG:4:250096643,0,100,1323.805298,163.5646515,301.5098877,866.8095093,NA,3518,NA,NA,NA
SEEDGWAS4941:MRG:4:250096650,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS4942:MRG:4:250096682,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS4943:MRG:4:250096698,0,75,272.3787231,14.30434036,119.9721069,1145.920898,1900,2746,749,500,NA
SEEDGWAS4944:MRG:4:250096782,0,40,940.0096436,101.3962326,202.7986298,600.3584595,NA,4972,NA,800,NA
SEEDGWAS4945:MRG:4:250096786,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS4946:MRG:4:250096826,0,10,NA,NA,NA,951.5601807,NA,3579,NA,600,NA
SEEDGWAS4947:MRG:4:250096862,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS4948:MRG:4:250096871,0,80,940.0096436,116.1442337,214.0965729,1044.834351,NA,2848,892,600,NA
SEEDGWAS4949:MRG:4:250096874,0,100,321.8891602,39.77147675,73.31347656,974.7633667,500,3679,624,600,NA
SEEDGWAS4950:MRG:4:250096878,0,100,545.8120117,67.43858337,124.3141403,766.1837158,NA,3250,588,600,NA
SEEDGWAS4951:MRG:4:250096895,0,10,NA,NA,NA,951.5601807,NA,3579,NA,600,NA
SEEDGWAS4952:MRG:4:250096896,0,100,321.8891602,34.7212944,69.44468689,667.7362671,3000,1774,794,500,NA
SEEDGWAS4953:MRG:4:250096924,0,67,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS4954:MRG:4:250104997,0,80,1323.805298,163.5646515,301.5098877,1110.489868,500,3679,624,600,NA
SEEDGWAS4955:MRG:4:250105016,0,80,1323.805298,163.5646515,301.5098877,1110.489868,500,3679,624,600,NA
SEEDGWAS4956:MRG:4:250105018,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,1939,NA,500,NA
SEEDGWAS4957:MRG:4:250105115,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS4958:MRG:4:250105131,0,100,321.8891602,39.77147675,73.31347656,544.5055542,NA,NA,NA,NA,NA
SEEDGWAS4960:MRG:4:250095991,0,70,272.3787231,14.30434036,119.9721069,1171.144897,NA,1939,NA,500,NA
SEEDGWAS4964:MRG:4:250096037,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS4965:MRG:4:250096038,0,60,NA,NA,NA,796.3564453,NA,3463,NA,700,NA
SEEDGWAS4966:MRG:4:250096044,0,60,NA,NA,NA,796.3564453,NA,3463,NA,700,NA
SEEDGWAS4967:MRG:4:250096047,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS4968:MRG:4:250096049,0,20,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS4971:MRG:4:250096119,0,100,297.1404114,15.60473537,130.8786774,675.1027832,3000,1774,794,500,NA
SEEDGWAS4972:MRG:4:250096128,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS4973:MRG:4:250096156,0,50,321.8891602,34.7212944,69.44468689,667.7595215,NA,1776,NA,400,NA
SEEDGWAS4974:MRG:4:250096162,0,80,NA,NA,NA,853.8890381,NA,7042,NA,1100,NA
SEEDGWAS4975:MRG:4:250096175,0,10,NA,NA,NA,849.8327637,NA,6259,NA,1000,NA
SEEDGWAS4976:MRG:4:250096176,0,10,NA,NA,NA,937.9429321,NA,6259,NA,1000,NA
SEEDGWAS4977:MRG:4:250096179,0,10,NA,NA,NA,879.149231,NA,6259,NA,1000,NA
SEEDGWAS4978:MRG:4:250096183,0,10,NA,NA,NA,951.5601807,NA,6326,NA,1000,NA
SEEDGWAS4980:MRG:4:250096224,0,100,189.75,13.10829258,95.32015991,1026.972412,NA,NA,NA,NA,NA
SEEDGWAS4980:MRG:4:250096225,0,100,189.75,13.10829258,95.32015991,1026.972412,NA,NA,NA,NA,NA
SEEDGWAS4981:MRG:4:250096230,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS4982:MRG:4:250096231,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS4983:MRG:4:250096232,0,80,503.8467712,36.5202446,190.2079315,1038.889526,500,3679,624,600,NA
SEEDGWAS4984:MRG:4:250096248,0,80,1323.805298,163.5646515,301.5098877,1110.489868,500,3679,624,600,NA
SEEDGWAS4985:MRG:4:250096253,0,100,867.7362061,62.89599228,327.5803528,798.5148315,NA,3250,588,600,NA
SEEDGWAS4986:MRG:4:250096258,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4986:MRG:4:250096259,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4988:MRG:4:250096265,0,100,867.7362061,45.57035446,382.2037048,678.807373,2900,1807,718,500,NA
SEEDGWAS4989:MRG:4:250096276,0,100,867.7362061,45.57035446,382.2037048,703.6182861,2900,1807,718,500,NA
SEEDGWAS4990:MRG:4:250096286,20,20,363.8893433,26.37573242,137.3723907,616.5872803,1000,2137,523,500,NA
SEEDGWAS4991:MRG:4:250096293,0,100,940.0096436,101.3962326,202.7986298,831.3688354,NA,2540,NA,600,NA
SEEDGWAS4992:MRG:4:250096301,0,60,321.8891602,34.7212944,69.44468689,837.1502075,NA,2827,NA,500,NA
SEEDGWAS4993:MRG:4:250096316,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS4994:MRG:4:250096353,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS4995:MRG:4:250096356,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS4996:MRG:4:250096357,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS4997:MRG:4:250096361,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS4998:MRG:4:250096362,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS4999:MRG:4:250096363,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS5:MRG:4:250054449,0,80,363.8893433,26.37573242,137.3723907,998.2836304,NA,2933,839,600,NA
SEEDGWAS500:MRG:4:250059293,0,75,NA,NA,NA,NA,NA,3502,674,700,NA
SEEDGWAS5000:MRG:4:250096364,0,0,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS5001:MRG:4:250096367,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS5002:MRG:4:250096369,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5003:MRG:4:250096380,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5004:MRG:4:250096383,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5005:MRG:4:250096386,0,20,NA,NA,NA,780.2609253,NA,3125,NA,500,NA
SEEDGWAS5006:MRG:4:250096387,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS5007:MRG:4:250096390,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS5008:MRG:4:250096394,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS5009:MRG:4:250096395,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS501:MRG:4:250059294,0,60,1323.805298,142.7952271,285.5990906,1007.25415,NA,3690,704,600,NA
SEEDGWAS5010:MRG:4:250096397,0,50,NA,NA,NA,937.9429321,0,5289,524,900,NA
SEEDGWAS5011:MRG:4:250096413,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS5012:MRG:4:250096414,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS5013:MRG:4:250096427,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS5014:MRG:4:250096437,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5015:MRG:4:250096440,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5016:MRG:4:250096441,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5017:MRG:4:250096442,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5018:MRG:4:250096444,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5019:MRG:4:250096445,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS502:MRG:4:250059295,0,100,272.3787231,14.77845192,128.6092072,902.4562988,NA,4256,634,600,NA
SEEDGWAS5020:MRG:4:250096446,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS5022:MRG:4:250096487,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5023:MRG:4:250096492,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5023:MRG:4:250096493,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5024:MRG:4:250096514,0,10,NA,NA,NA,849.8327637,NA,6259,NA,1000,NA
SEEDGWAS5025:MRG:4:250096516,0,20,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS5026:MRG:4:250096519,0,0,297.1404114,25.42227936,51.33234406,655.1783447,NA,7523,NA,1200,NA
SEEDGWAS5027:MRG:4:250096528,0,60,867.7362061,45.57035446,382.2037048,860.8430786,NA,2546,866,600,NA
SEEDGWAS5028:MRG:4:250096547,0,60,321.8891602,34.7212944,69.44468689,615.7387085,NA,2827,NA,500,NA
SEEDGWAS5029:MRG:4:250096558,0,10,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS503:MRG:4:250059296,0,100,272.3787231,14.77845192,128.6092072,902.4562988,NA,4256,634,600,NA
SEEDGWAS5030:MRG:4:250096561,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5031:MRG:4:250096569,0,60,321.8891602,34.7212944,69.44468689,615.7387085,NA,2827,NA,500,NA
SEEDGWAS5032:MRG:4:250096607,0,80,867.7362061,45.57035446,382.2037048,768.8150024,2900,2053,718,500,NA
SEEDGWAS5033:MRG:4:250096608,0,80,867.7362061,45.57035446,382.2037048,768.8150024,2900,2053,718,500,NA
SEEDGWAS5034:MRG:4:250096609,0,40,NA,NA,NA,853.8890381,NA,5501,NA,900,NA
SEEDGWAS5035:MRG:4:250096618,0,100,1323.805298,163.5646515,301.5098877,533.4359131,NA,3250,588,600,NA
SEEDGWAS5036:MRG:4:250096619,0,100,1323.805298,163.5646515,301.5098877,626.9082642,NA,3125,NA,500,NA
SEEDGWAS5037:MRG:4:250096621,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS5038:MRG:4:250096622,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS5039:MRG:4:250096641,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS504:MRG:4:250059297,0,100,272.3787231,14.77845192,128.6092072,902.4562988,NA,4256,634,600,NA
SEEDGWAS5040:MRG:4:250096646,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS5041:MRG:4:250096652,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS5042:MRG:4:250096654,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5043:MRG:4:250096655,0,20,940.0096436,101.3962326,202.7986298,794.4799194,NA,5391,NA,900,NA
SEEDGWAS5044:MRG:4:250096658,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5045:MRG:4:250096660,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS5046:MRG:4:250096664,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5046:MRG:4:250096665,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5047:MRG:4:250096668,0,100,297.1404114,15.60473537,130.8786774,675.1027832,3000,1774,794,500,NA
SEEDGWAS5048:MRG:4:250096680,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS5049:MRG:4:250096685,0,20,940.0096436,101.3962326,202.7986298,794.4799194,NA,5391,NA,900,NA
SEEDGWAS5050:MRG:4:250096690,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5051:MRG:4:250096692,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS5052:MRG:4:250096696,0,60,867.7362061,47.08076096,409.7195129,686.2005005,NA,2546,866,600,NA
SEEDGWAS5052:MRG:4:250096697,0,60,867.7362061,47.08076096,409.7195129,686.2005005,NA,2546,866,600,NA
SEEDGWAS5053:MRG:4:250096732,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5054:MRG:4:250096733,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5055:MRG:4:250096735,0,10,940.0096436,101.3962326,202.7986298,794.4799194,NA,6326,NA,1000,NA
SEEDGWAS5056:MRG:4:250096749,0,100,1323.805298,163.5646515,301.5098877,1097.902466,NA,3250,588,600,NA
SEEDGWAS5057:MRG:4:250096778,0,100,1323.805298,142.7952271,285.5990906,1122.020508,NA,NA,NA,NA,NA
SEEDGWAS5058:MRG:4:250096788,0,80,545.8120117,67.43858337,124.3141403,695.1026001,500,3679,624,600,NA
SEEDGWAS506:MRG:4:250059298,0,100,1323.805298,163.5646515,301.5098877,947.12677,200,4520,523,700,NA
SEEDGWAS5060:MRG:4:250096796,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5061:MRG:4:250096799,0,10,940.0096436,101.3962326,202.7986298,794.4799194,NA,6326,NA,1000,NA
SEEDGWAS5062:MRG:4:250096812,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5063:MRG:4:250096813,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5064:MRG:4:250096863,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5065:MRG:4:250096869,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5066:MRG:4:250096873,0,100,321.8891602,39.77147675,73.31347656,974.7633667,500,3679,624,600,NA
SEEDGWAS5067:MRG:4:250096876,0,100,321.8891602,39.77147675,73.31347656,974.7633667,500,3679,624,600,NA
SEEDGWAS5068:MRG:4:250096893,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5069:MRG:4:250096913,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS507:MRG:4:250059299,0,100,272.3787231,19.74278259,102.826088,914.6306152,NA,4256,634,600,NA
SEEDGWAS5070:MRG:4:250096917,0,70,189.75,13.10829258,95.32015991,748.2780762,NA,NA,NA,NA,NA
SEEDGWAS5071:MRG:4:250096918,0,70,189.75,13.10829258,95.32015991,748.2780762,NA,NA,NA,NA,NA
SEEDGWAS5072:MRG:4:250096919,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5073:MRG:4:250096922,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5074:MRG:4:250096928,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5075:MRG:4:250096943,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS5076:MRG:4:250096944,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5077:MRG:4:250096945,0,100,321.8891602,34.7212944,69.44468689,615.7387085,NA,NA,NA,NA,NA
SEEDGWAS5078:MRG:4:250096948,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5079:MRG:4:250096950,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS508:MRG:4:250059300,0,100,1323.805298,163.5646515,301.5098877,993.5355225,200,4520,523,700,NA
SEEDGWAS5080:MRG:4:250096951,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS5081:MRG:4:250096954,0,20,NA,NA,NA,796.3095703,NA,5391,NA,900,NA
SEEDGWAS5082:MRG:4:250104986,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5083:MRG:4:250104989,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5084:MRG:4:250104990,0,60,297.1404114,16.12194824,140.3009796,703.8147583,NA,2546,866,600,NA
SEEDGWAS5085:MRG:4:250104994,0,30,NA,NA,NA,853.8890381,NA,5501,NA,900,NA
SEEDGWAS5086:MRG:4:250105002,0,30,NA,NA,NA,853.8890381,NA,5501,NA,900,NA
SEEDGWAS5087:MRG:4:250105006,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5088:MRG:4:250105012,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS5089:MRG:4:250105013,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS509:MRG:4:250059301,0,100,1323.805298,163.5646515,301.5098877,947.12677,200,4520,523,700,NA
SEEDGWAS5090:MRG:4:250105035,0,67,NA,NA,NA,801.2412109,NA,NA,NA,NA,NA
SEEDGWAS5091:MRG:4:250105049,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS5092:MRG:4:250105050,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
